Total_Caribou,HERD,Date,year,Lat,Long,HerdYear,Month,season,phase
2,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
13,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
38,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,,,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,50.1388,56.4916,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.1433,56.3703,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,50.1523,56.5792,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.1605,56.5957,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,50.1685,56.4823,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,50.1702,56.5914,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,50.1846,56.5742,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.192,56.5812,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,50.223,56.4018,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,50.2818,56.4414,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,50.3052,56.5404,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,50.3431,56.5632,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.3439,56.5632,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.3846,56.4448,St_Anthony_2008,6,Calving,2001-2013
9,St_Anthony,2008-06-10T02:30:00Z,2008,50.4246,56.4015,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.4637,56.5235,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,50.4734,56.5136,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,50.4804,56.5049,St_Anthony_2008,6,Calving,2001-2013
7,St_Anthony,2008-06-10T02:30:00Z,2008,50.4829,56.5542,St_Anthony_2008,6,Calving,2001-2013
56,St_Anthony,2008-06-10T02:30:00Z,2008,50.4903,56.4952,St_Anthony_2008,6,Calving,2001-2013
5,St_Anthony,2008-06-10T02:30:00Z,2008,50.4905,56.4918,St_Anthony_2008,6,Calving,2001-2013
24,St_Anthony,2008-06-10T02:30:00Z,2008,50.4934,56.4923,St_Anthony_2008,6,Calving,2001-2013
5,St_Anthony,2008-06-10T02:30:00Z,2008,50.4958,56.5012,St_Anthony_2008,6,Calving,2001-2013
9,St_Anthony,2008-06-10T02:30:00Z,2008,50.5015,56.491,St_Anthony_2008,6,Calving,2001-2013
16,St_Anthony,2008-06-10T02:30:00Z,2008,50.5034,56.3954,St_Anthony_2008,6,Calving,2001-2013
26,St_Anthony,2008-06-10T02:30:00Z,2008,50.505,56.4836,St_Anthony_2008,6,Calving,2001-2013
41,St_Anthony,2008-06-10T02:30:00Z,2008,50.5099,56.4811,St_Anthony_2008,6,Calving,2001-2013
21,St_Anthony,2008-06-10T02:30:00Z,2008,50.5102,56.5115,St_Anthony_2008,6,Calving,2001-2013
9,St_Anthony,2008-06-10T02:30:00Z,2008,50.5107,56.5224,St_Anthony_2008,6,Calving,2001-2013
24,St_Anthony,2008-06-10T02:30:00Z,2008,50.5233,56.4913,St_Anthony_2008,6,Calving,2001-2013
19,St_Anthony,2008-06-10T02:30:00Z,2008,50.53,56.4953,St_Anthony_2008,6,Calving,2001-2013
5,St_Anthony,2008-06-10T02:30:00Z,2008,50.5439,56.4619,St_Anthony_2008,6,Calving,2001-2013
5,St_Anthony,2008-06-10T02:30:00Z,2008,50.56,56.4928,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,50.5715,56.434,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.0443,56.4103,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.0512,56.0813,St_Anthony_2008,6,Calving,2001-2013
16,St_Anthony,2008-06-10T02:30:00Z,2008,51.0629,56.0011,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.0801,56.9552,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.0914,56.3901,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1001,56.9332,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.1024,56.38,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.103,56.3343,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,51.1037,56.2242,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,51.1052,56.1828,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.1055,56.2219,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.1086,56.2721,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,51.1105,56.3341,St_Anthony_2008,6,Calving,2001-2013
18,St_Anthony,2008-06-10T02:30:00Z,2008,51.1113,56.2606,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,51.1118,56.2636,St_Anthony_2008,6,Calving,2001-2013
11,St_Anthony,2008-06-10T02:30:00Z,2008,51.1152,56.2258,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1156,56.2416,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,51.1203,56.2046,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1215,56.2015,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,51.1232,56.1844,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1233,56.3341,St_Anthony_2008,6,Calving,2001-2013
12,St_Anthony,2008-06-10T02:30:00Z,2008,51.1254,56.1857,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.1306,56.213,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.133,56.2028,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.138,56.2532,St_Anthony_2008,6,Calving,2001-2013
7,St_Anthony,2010-06-17T02:30:00Z,2010,51.14038,56.68392,St_Anthony_2010,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1455,56.2954,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.1504,56.2717,St_Anthony_2008,6,Calving,2001-2013
18,St_Anthony,2008-06-10T02:30:00Z,2008,51.1506,56.2139,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.1512,56.2186,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,51.1518,56.3225,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2008-06-10T02:30:00Z,2008,51.1542,56.2909,St_Anthony_2008,6,Calving,2001-2013
8,St_Anthony,2010-06-17T02:30:00Z,2010,51.15865,56.65178,St_Anthony_2010,6,Calving,2001-2013
2,St_Anthony,2010-06-17T02:30:00Z,2010,51.16174,56.35904,St_Anthony_2010,6,Calving,2001-2013
5,St_Anthony,2008-06-10T02:30:00Z,2008,51.1622,56.2354,St_Anthony_2008,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,51.1644,56.2247,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2010-06-17T02:30:00Z,2010,51.1729,56.47427,St_Anthony_2010,6,Calving,2001-2013
14,St_Anthony,2008-06-10T02:30:00Z,2008,51.1734,56.2018,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.1737,56.2108,St_Anthony_2008,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,51.1738,56.2849,St_Anthony_2008,6,Calving,2001-2013
39,St_Anthony,2010-06-17T02:30:00Z,2010,51.18673,56.35853,St_Anthony_2010,6,Calving,2001-2013
2,St_Anthony,2008-06-10T02:30:00Z,2008,51.1934,56.361,St_Anthony_2008,6,Calving,2001-2013
48,St_Anthony,2010-06-17T02:30:00Z,2010,51.19811,56.41387,St_Anthony_2010,6,Calving,2001-2013
39,St_Anthony,2010-06-17T02:30:00Z,2010,51.1997,56.37664,St_Anthony_2010,6,Calving,2001-2013
28,St_Anthony,2010-06-17T02:30:00Z,2010,51.19992,56.3494,St_Anthony_2010,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,51.2004,56.1919,St_Anthony_2008,6,Calving,2001-2013
6,St_Anthony,2008-06-10T02:30:00Z,2008,51.2007,56.2906,St_Anthony_2008,6,Calving,2001-2013
18,St_Anthony,2010-06-17T02:30:00Z,2010,51.2025,56.39319,St_Anthony_2010,6,Calving,2001-2013
16,St_Anthony,2010-06-17T02:30:00Z,2010,51.2072,56.41134,St_Anthony_2010,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.2108,56.1356,St_Anthony_2008,6,Calving,2001-2013
4,St_Anthony,2008-06-10T02:30:00Z,2008,51.2216,56.1946,St_Anthony_2008,6,Calving,2001-2013
52,St_Anthony,2010-06-17T02:30:00Z,2010,51.22561,56.55876,St_Anthony_2010,6,Calving,2001-2013
3,St_Anthony,2008-06-10T02:30:00Z,2008,51.2301,56.2334,St_Anthony_2008,6,Calving,2001-2013
7,St_Anthony,2010-06-17T02:30:00Z,2010,51.23318,56.56575,St_Anthony_2010,6,Calving,2001-2013
13,St_Anthony,2010-06-17T02:30:00Z,2010,51.23437,56.36861,St_Anthony_2010,6,Calving,2001-2013
1,St_Anthony,2008-06-10T02:30:00Z,2008,51.5093,56.3043,St_Anthony_2008,6,Calving,2001-2013
1,St_Anthony,2004-03-26T03:30:00Z,2004,49.55,57.35,St_Anthony_2004,3,Winter,2001-2013
4,St_Anthony,2004-03-26T03:30:00Z,2004,49.2785,57.0959,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,49.4742,57.5039,St_Anthony_2004,3,Winter,2001-2013
5,St_Anthony,2004-03-26T03:30:00Z,2004,49.5269,57.4064,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,50.1056,57.2636,St_Anthony_2004,3,Winter,2001-2013
5,St_Anthony,2004-03-26T03:30:00Z,2004,50.1763,57.1512,St_Anthony_2004,3,Winter,2001-2013
1,St_Anthony,2004-03-26T03:30:00Z,2004,50.1866,57.1124,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,50.4612,56.3604,St_Anthony_2004,3,Winter,2001-2013
5,St_Anthony,2004-03-26T03:30:00Z,2004,50.5158,56.577,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,50.519,56.4551,St_Anthony_2004,3,Winter,2001-2013
2,St_Anthony,2004-03-26T03:30:00Z,2004,50.5287,56.4504,St_Anthony_2004,3,Winter,2001-2013
7,St_Anthony,2004-03-26T03:30:00Z,2004,50.5303,56.5167,St_Anthony_2004,3,Winter,2001-2013
5,St_Anthony,2004-03-26T03:30:00Z,2004,50.5339,56.4868,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,50.5868,555066,St_Anthony_2004,3,Winter,2001-2013
1,St_Anthony,2004-03-26T03:30:00Z,2004,50.587,555067,St_Anthony_2004,3,Winter,2001-2013
3,St_Anthony,2004-03-26T03:30:00Z,2004,50.5906,555040,St_Anthony_2004,3,Winter,2001-2013
2,St_Anthony,2006-03-01T03:30:00Z,2006,49.58698,57.02181,St_Anthony_2006,3,Winter,2001-2013
20,St_Anthony,2006-03-01T03:30:00Z,2006,50.11847,57.23566,St_Anthony_2006,3,Winter,2001-2013
5,St_Anthony,2006-03-01T03:30:00Z,2006,50.13005,56.53554,St_Anthony_2006,3,Winter,2001-2013
2,St_Anthony,2006-03-01T03:30:00Z,2006,50.15516,57.1699,St_Anthony_2006,3,Winter,2001-2013
7,St_Anthony,2006-03-01T03:30:00Z,2006,50.19744,57.0676,St_Anthony_2006,3,Winter,2001-2013
5,St_Anthony,2006-03-01T03:30:00Z,2006,50.20301,57.05657,St_Anthony_2006,3,Winter,2001-2013
4,St_Anthony,2006-03-01T03:30:00Z,2006,50.21246,57.08614,St_Anthony_2006,3,Winter,2001-2013
3,St_Anthony,2006-03-01T03:30:00Z,2006,50.21507,57.07964,St_Anthony_2006,3,Winter,2001-2013
19,St_Anthony,2006-03-01T03:30:00Z,2006,50.23791,57.04872,St_Anthony_2006,3,Winter,2001-2013
8,St_Anthony,2006-03-01T03:30:00Z,2006,50.23924,57.03345,St_Anthony_2006,3,Winter,2001-2013
15,St_Anthony,2006-03-01T03:30:00Z,2006,50.24288,57.09518,St_Anthony_2006,3,Winter,2001-2013
5,St_Anthony,2006-03-01T03:30:00Z,2006,50.26367,56.59366,St_Anthony_2006,3,Winter,2001-2013
5,St_Anthony,2006-03-01T03:30:00Z,2006,50.30652,56.5861,St_Anthony_2006,3,Winter,2001-2013
4,St_Anthony,2006-03-01T03:30:00Z,2006,50.33553,56.57727,St_Anthony_2006,3,Winter,2001-2013
3,St_Anthony,2006-03-01T03:30:00Z,2006,50.34058,56.5691,St_Anthony_2006,3,Winter,2001-2013
3,St_Anthony,2006-03-01T03:30:00Z,2006,50.38283,56.21981,St_Anthony_2006,3,Winter,2001-2013
4,St_Anthony,2006-03-01T03:30:00Z,2006,50.40979,56.53588,St_Anthony_2006,3,Winter,2001-2013
3,St_Anthony,2006-03-01T03:30:00Z,2006,50.41554,57.05235,St_Anthony_2006,3,Winter,2001-2013
2,St_Anthony,2006-03-01T03:30:00Z,2006,50.43371,56.59695,St_Anthony_2006,3,Winter,2001-2013
11,St_Anthony,2006-03-01T03:30:00Z,2006,50.44803,57.05614,St_Anthony_2006,3,Winter,2001-2013
7,St_Anthony,2006-03-01T03:30:00Z,2006,50.45962,56.53247,St_Anthony_2006,3,Winter,2001-2013
17,St_Anthony,2006-03-01T03:30:00Z,2006,50.46033,57.04455,St_Anthony_2006,3,Winter,2001-2013
4,St_Anthony,2006-03-01T03:30:00Z,2006,50.4606,57.04105,St_Anthony_2006,3,Winter,2001-2013
2,St_Anthony,2006-03-01T03:30:00Z,2006,50.481,56.58213,St_Anthony_2006,3,Winter,2001-2013
8,St_Anthony,2006-03-01T03:30:00Z,2006,50.48518,56.59122,St_Anthony_2006,3,Winter,2001-2013
5,St_Anthony,2006-03-01T03:30:00Z,2006,50.49454,57.00729,St_Anthony_2006,3,Winter,2001-2013
3,St_Anthony,2006-03-01T03:30:00Z,2006,50.51138,56.54998,St_Anthony_2006,3,Winter,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
8,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
7,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
7,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
6,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
17,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
10,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
45,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
10,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
11,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
16,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
7,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
8,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
20,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
6,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
9,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
17,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
25,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
2,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
6,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
28,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
4,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
19,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
1,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
8,St_Anthony,2005-06-23T02:30:00Z,2005,,,St_Anthony_2005,6,Calving,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
1,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
6,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
12,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
6,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
4,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
8,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
4,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
15,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
7,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
6,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
12,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
16,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
4,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
4,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
1,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
7,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
7,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
12,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
10,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
9,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
11,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
10,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
4,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
9,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
6,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
9,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
12,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
5,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
14,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
8,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
11,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
3,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
7,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
18,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
11,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
15,St_Anthony,2005-03-10T03:30:00Z,2005,,,St_Anthony_2005,3,Winter,2001-2013
2,St_Anthony,2008-05-05T02:30:00Z,2008,,,St_Anthony_2008,5,Calving,2001-2013
